Unnamed: 0,id,tweet_url,created_at,parsed_created_at,user_screen_name,text,original_text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,hour,date,mentioned_accounts,nb_words,nb_chars,nb_mentions,nb_hashtags,nb_urls,emojis,emojis_names,nb_emojis,part,vaccine name,product name,company name,side effects,risks,benefits,vaccine benefits,organization,vaccine type,regulatory status,clinical trial phase,vaccination campaign,adverse reaction,immunization rate,public health policy,vaccine efficacy,vaccine safety,population segment,marketing strategy,public opinion,government funding,regulatory decision,economic impact,sickness name
66,1311555817305407488,https://twitter.com/Rone11111111/status/1311555817305407488,Thu Oct 01 06:37:29 +0000 2020,2020-10-01 06:37:29,Rone11111111,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,787.0,,,,fr,,,955.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2186669063,Mon Nov 18 23:35:49 +0000 2013,TRUE,,10065,107,449,1,Pologne,pat,14663,,,FALSE,6,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
67,1311557765068976128,https://twitter.com/PercevalFinance/status/1311557765068976128,Thu Oct 01 06:45:13 +0000 2020,2020-10-01 06:45:13,PercevalFinance,"Après l'annonce de résultats encourageants pour la phase 1 du candidat vaccin contre le coronavirus de #Moderna, son patron a indiqué au FT qu'il ne sera pas prêt avant l'élection présidentielle américaine.","Après l'annonce de résultats encourageants pour la phase 1 du candidat vaccin contre le coronavirus de #Moderna, son patron a indiqué au FT qu'il ne sera pas prêt avant l'élection présidentielle américaine.",original,,moderna,,,4.0,,,,fr,,,2.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",90402511,Mon Nov 16 14:24:26 +0000 2009,FALSE,"Ecole de formation #Trading, #coaching et analyses en temps réel. Toutes nos formations sont animées par de véritables #traders professionnels expérimentés.",180,8060,86,143,Paris et Bordeaux,Perceval Finance,8358,,http://www.percevalfinance.com,FALSE,6,2020-10-01,,35.0,206.0,0,1.0,0.0,,,0.0,1.0,,,Moderna,,,,,FT,,,phase 1,,,,,,,,,,,,,
68,1311558964744777728,https://twitter.com/EricRouvroy/status/1311558964744777728,Thu Oct 01 06:49:59 +0000 2020,2020-10-01 06:49:59,EricRouvroy,"Après l'annonce de résultats encourageants pour la phase 1 du candidat vaccin contre le coronavirus de #Moderna, son patron a indiqué au FT qu'il ne sera pas prêt avant l'élection présidentielle américaine.","Après l'annonce de résultats encourageants pour la phase 1 du candidat vaccin contre le coronavirus de #Moderna, son patron a indiqué au FT qu'il ne sera pas prêt avant l'élection présidentielle américaine.",retweet,,moderna,,,4.0,,,,fr,,,2.0,1311557765068976128,PercevalFinance,90402511,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",447969307,Tue Dec 27 13:23:59 +0000 2011,FALSE,passionné de trading,762,110,161,15,Bourgogne,Eric R,9171,,,FALSE,6,2020-10-01,,35.0,206.0,0,1.0,0.0,,,0.0,1.0,,,Moderna,,,,,FT,,,phase 1,,,,,,,,,,,,,
69,1311559069971427329,https://twitter.com/Sibir05132651/status/1311559069971427329,Thu Oct 01 06:50:24 +0000 2020,2020-10-01 06:50:24,Sibir05132651,Ha SANOFI ! Le Docteur Stanley PLOTKIN devait être ravie !,Ha SANOFI 😂🤣! Le Docteur Stanley PLOTKIN devait être ravie 😂😁! https://t.co/p8sySyqpqv,retweet,,,,,109.0,,,,fr,,,81.0,1311228267568017408,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1237488576318840834,Tue Mar 10 21:20:56 +0000 2020,FALSE,"L'information mondiale, la géopolitique, la défense animale.. tout m'intéresse. Amoureux des steppes de Russie Centrale.",25138,694,1326,1,,Sibir Сибирь,40584,,,FALSE,6,2020-10-01,,13.0,90.0,0,0.0,1.0,"😂, 🤣, 😂, 😁","face with tears of joy, rolling on the floor laughing, face with tears of joy, beaming face with smiling eyes",4.0,1.0,,,SANOFI,,,,,,,,,,,,,,,,,,,,,
70,1311560094275043328,https://twitter.com/THenroteaux/status/1311560094275043328,Thu Oct 01 06:54:28 +0000 2020,2020-10-01 06:54:28,THenroteaux,"Coronavirus dans le monde : le Chili autorise les études pour deux vaccins, dont celui de Janssen Pharmaceutical","Coronavirus dans le monde : le Chili autorise les études pour deux vaccins, dont celui de Janssen Pharmaceutical https://t.co/wDVw9KRJWc",retweet,,,,,4.0,,,,fr,,,1.0,1311517474228178944,RTBFinfo,14163474,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1161602157726064640,Wed Aug 14 11:35:10 +0000 2019,FALSE,j aime le film d horreur et surtout le rally je suis fans de thierry neuville et je le suis sur le net en championat du https://t.co/fiCpKsrdpM surtous les drag-queen,142021,421,106,1,morlanwelz belgique,thierry henroteaux 🇧🇪🇧🇪🇧🇪🇧🇪🇧🇪,157525,,,FALSE,6,2020-10-01,,21.0,136.0,0,0.0,1.0,,,0.0,1.0,,,Janssen Pharmaceutical,,,,,,,,,,,,,,,,,,,,,
71,1311562147386793984,https://twitter.com/10121Ws/status/1311562147386793984,Thu Oct 01 07:02:38 +0000 2020,2020-10-01 07:02:38,10121Ws,La myélite aiguë est une maladie extrêmement rare ( environ 2 cas par million d'habitants) Alors je me pose la question de savoir pourquoi AstraZeneca continue ses tests pour le vaccin covid alors que 2 cobayes ont eu une myélite suite à celui-ci ???????,La myélite aiguë est une maladie extrêmement rare ( environ 2 cas par million d'habitants) Alors je me pose la question de savoir pourquoi AstraZeneca continue ses tests pour le vaccin covid alors que 2 cobayes  ont eu une myélite suite à celui-ci ??????? https://t.co/LBZoP9u3Qb,retweet,,,,,86.0,,,,fr,,,59.0,1310824904984596480,10121Ws,1303585737640640512,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1303585737640640512,Wed Sep 09 06:49:08 +0000 2020,FALSE,,8733,1130,2604,3,,WS 10121,5538,,,FALSE,7,2020-10-01,,48.0,279.0,0,0.0,1.0,,,0.0,1.0,,,,,,,,AstraZeneca,myélite aiguë,,,,,,,,,,,,,,,
72,1311563034985484288,https://twitter.com/AimarreJan/status/1311563034985484288,Thu Oct 01 07:06:09 +0000 2020,2020-10-01 07:06:09,AimarreJan,"@Woodynist @DIVIZIO1 @sanofi @Anses_fr @ansm C'est Libé ! Oui c'est l'étude randomisée qui a été réclamée, alors qu'on était ""en guerre""... Justement je recherche le scientifique chinois nobelisé pour son travail sur le Sars, qui a dit désapprouver une étude randomisée, il conseillait l'HCQ pour covid19, je perds tout !","@Woodynist @DIVIZIO1 @sanofi @Anses_fr @ansm C'est Libé !  Oui c'est l'étude randomisée qui a été réclamée, alors qu'on était ""en guerre""...  Justement je recherche le scientifique chinois nobelisé pour son travail sur le Sars, qui a dit désapprouver une étude randomisée, il conseillait l'HCQ pour covid19, je perds tout 😡!",reply,,,,,0.0,Woodynist,1311560894837600257,905678545.0,fr,,,0.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1296558947952992258,Thu Aug 20 21:27:24 +0000 2020,FALSE,"""Avec le temps... Avec le temps, va... Tout s'en va...""    ""Poète... vos papiers !""  ""Y'en a pas un sur cent et pourtant ils existent...la plupart Espagnols...""",8805,273,710,0,Trop loin de l'IHU 👍 👍 👍 👍,MERCI à C👍 F👍 H-C👍 P👍 P👍 R👍 T👍 T👍 + autres,16949,,,FALSE,7,2020-10-01,Woodynist DIVIZIO1 sanofi Anses_fr ansm,53.0,324.0,5,0.0,0.0,😡,pouting face,1.0,1.0,,,,,,,,"sanofi, Libé","Sars, HCQ",,,,,,,,,,,,,,,
73,1311563255245139970,https://twitter.com/Cedric_Decoeur/status/1311563255245139970,Thu Oct 01 07:07:02 +0000 2020,2020-10-01 07:07:02,Cedric_Decoeur,"Après l'annonce de résultats encourageants pour la phase 1 du candidat vaccin contre le coronavirus de #Moderna, son patron a indiqué au FT qu'il ne sera pas prêt avant l'élection présidentielle américaine.","Après l'annonce de résultats encourageants pour la phase 1 du candidat vaccin contre le coronavirus de #Moderna, son patron a indiqué au FT qu'il ne sera pas prêt avant l'élection présidentielle américaine.",retweet,,moderna,,,4.0,,,,fr,,,2.0,1311557765068976128,PercevalFinance,90402511,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1563045781,Tue Jul 02 12:11:10 +0000 2013,FALSE,"Journaliste patrimonialement inspirant, rédacteur en chef adjoint d'@bfmpatrimoine sur @bfmbusiness) Mes tweets n’engagent que moi.",4414,4213,784,59,Paris,Cédric Decoeur,26379,,http://www.bfmtv.com/economie/,TRUE,7,2020-10-01,,35.0,206.0,0,1.0,0.0,,,0.0,1.0,,,Moderna,,,,,FT,,,phase 1,,,,,,,,,,,,,
74,1311567876726325250,https://twitter.com/photaumatic/status/1311567876726325250,Thu Oct 01 07:25:24 +0000 2020,2020-10-01 07:25:24,photaumatic,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,787.0,,,,fr,,,956.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",211434753,Wed Nov 03 07:24:17 +0000 2010,FALSE,"Mes intérêts: la montagne, la voile, la photographie, l'écriture, l'ethnographie, les gens différents et... les contre-pieds, tout en haïssant les imbéciles!",40792,258,68,33,,Mistic,22662,,,FALSE,7,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
75,1311568566714589184,https://twitter.com/Marina21590556/status/1311568566714589184,Thu Oct 01 07:28:08 +0000 2020,2020-10-01 07:28:08,Marina21590556,La myélite aiguë est une maladie extrêmement rare ( environ 2 cas par million d'habitants) Alors je me pose la question de savoir pourquoi AstraZeneca continue ses tests pour le vaccin covid alors que 2 cobayes ont eu une myélite suite à celui-ci ???????,La myélite aiguë est une maladie extrêmement rare ( environ 2 cas par million d'habitants) Alors je me pose la question de savoir pourquoi AstraZeneca continue ses tests pour le vaccin covid alors que 2 cobayes  ont eu une myélite suite à celui-ci ??????? https://t.co/LBZoP9u3Qb,retweet,,,,,86.0,,,,fr,,,59.0,1310824904984596480,10121Ws,1303585737640640512,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1197043664431828992,Wed Nov 20 06:47:40 +0000 2019,FALSE,,10857,105,601,0,,Marina,7783,,,FALSE,7,2020-10-01,,48.0,279.0,0,0.0,1.0,,,0.0,1.0,,,,,,,,AstraZeneca,myélite aiguë,,,,,,,,,,,,,,,
76,1311570548326117376,https://twitter.com/Selolie/status/1311570548326117376,Thu Oct 01 07:36:01 +0000 2020,2020-10-01 07:36:01,Selolie,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,787.0,,,,fr,,,956.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1528483986,Tue Jun 18 18:35:38 +0000 2013,FALSE,:),5239,29,126,0,,Selolie,1147,,,FALSE,7,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
77,1311570620115804162,https://twitter.com/Selolie/status/1311570620115804162,Thu Oct 01 07:36:18 +0000 2020,2020-10-01 07:36:18,Selolie,"à tous les ""vaccinolâtres"" qui prétendent que 2 lignées de cellules humaines seulement depuis des décennies servent aux vaccins, il va falloir revoir votre copie. Dr Plotkin en commission : il a utilisé plus de 700 foetus coupés en morceaux pour les seules cultures de SANOFI.","à tous les ""vaccinolâtres"" qui prétendent que 2 lignées de cellules humaines seulement depuis des décennies servent aux vaccins, il va falloir revoir votre copie. Dr Plotkin en commission : il a utilisé plus de 700 foetus coupés en morceaux pour les seules cultures de SANOFI. https://t.co/9BUP7J1rPS",retweet,,,,,74.0,,,,fr,,,75.0,1311244028390912000,ADv_in21,1243861395759935488,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1528483986,Tue Jun 18 18:35:38 +0000 2013,FALSE,:),5239,29,126,0,,Selolie,1147,,,FALSE,7,2020-10-01,,49.0,300.0,0,0.0,1.0,,,0.0,1.0,,,SANOFI,,,,,,,,,,,,,,,,,,,,,
78,1311571608138637312,https://twitter.com/Magdalenacami/status/1311571608138637312,Thu Oct 01 07:40:13 +0000 2020,2020-10-01 07:40:13,Magdalenacami,"#COVID19 : une étude montre que le vaccin de Moderna est immunogène et bien toléré chez les personnes âgées, alors que la phase II se poursuit.","#COVID19 : une étude montre que le vaccin de Moderna est immunogène et bien toléré chez les personnes âgées, alors que la phase III se poursuit. https://t.co/5REL0DCb5W",retweet,,covid19,,,11.0,,,,fr,,,8.0,1311538836619620357,leQdM,221059325,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",246228081,Wed Feb 02 11:53:21 +0000 2011,FALSE,contre le racisme,1452,24,336,0,,Magda,483,,,FALSE,7,2020-10-01,,29.0,168.0,0,1.0,1.0,,,0.0,1.0,Moderna,,,,,,,,,,phase II,,,,,,,personnes âgées,,,,,,
79,1311573200438992896,https://twitter.com/Crumpamag/status/1311573200438992896,Thu Oct 01 07:46:33 +0000 2020,2020-10-01 07:46:33,Crumpamag,Coronavirus Vaccine News: le vaccin Covid-19 de Moderna ne sera pas prêt avant les élections américaines; Rapport | Nouvelles du monde,Coronavirus Vaccine News: le vaccin Covid-19 de Moderna ne sera pas prêt avant les élections américaines; Rapport | Nouvelles du monde https://t.co/6MvoQdsViu,original,,,,https://www.crumpa.com/2020/10/01/coronavirus-vaccine-news-le-vaccin-covid-19-de-moderna-ne-sera-pas-pret-avant-les-elections-americaines-rapport-nouvelles-du-monde/,0.0,,,,fr,,FALSE,0.0,,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",1041267860348104704,Sun Sep 16 10:09:38 +0000 2018,FALSE,Site web d'actualité.,112,46,11,1,,Crumpa,55942,,http://crumpa.com,FALSE,7,2020-10-01,,25.0,158.0,0,0.0,1.0,,,0.0,1.0,,,Moderna,,,,,,,,,,,,,,,,,,,,,
80,1311573564034707458,https://twitter.com/InvestingFrance/status/1311573564034707458,Thu Oct 01 07:48:00 +0000 2020,2020-10-01 07:48:00,InvestingFrance,Moderna prévient qu'il n'y a aucune chance que son vaccin covid-19 soit disponible pour l'élection présidentielle US :,Moderna prévient qu'il n'y a aucune chance que son vaccin covid-19 soit disponible pour l'élection présidentielle US :   https://t.co/CSlS7Cb4G1,original,,,,https://fr.investing.com/news/stock-market-news/vaccin-covid19--moderna-exclut-une-approbation-avant-lelection-presidentielle-us-1978838,3.0,,,,fr,,FALSE,1.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",122028220,Thu Mar 11 10:43:55 +0000 2010,FALSE,Le portail d’actualités et d'analyses https://t.co/zdQBhYjGuW assure une couverture en temps réel des marchés financiers #bourse #cac40 #forex #trading,119,8541,838,214,,Investing.com France 🇫🇷,91739,,http://fr.investing.com,FALSE,7,2020-10-01,,25.0,144.0,0,0.0,1.0,,,0.0,1.0,,,,,,,,Moderna,covid-19,,,,,,,,,,,,,,,
81,1311574307869544449,https://twitter.com/FranceEnVerite1/status/1311574307869544449,Thu Oct 01 07:50:57 +0000 2020,2020-10-01 07:50:57,FranceEnVerite1,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,787.0,,,,fr,,,956.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1093493475390251013,Thu Feb 07 12:55:35 +0000 2019,FALSE,L'information c'est le pouvoir. La Vérité c'est la liberté.,8406,467,90,0,,🇫🇷 FranceEnVérité 🕊,15417,,https://www.franceenverite.fr/,FALSE,7,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
82,1311575956566482945,https://twitter.com/lianedesbois/status/1311575956566482945,Thu Oct 01 07:57:30 +0000 2020,2020-10-01 07:57:30,lianedesbois,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,787.0,,,,fr,,,956.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1336835042,Mon Apr 08 14:50:37 +0000 2013,TRUE,,8284,108,140,0,,Liane Rouzaud,17700,,,FALSE,7,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
83,1311576864100618241,https://twitter.com/Vontobel_SP_FR/status/1311576864100618241,Thu Oct 01 08:01:06 +0000 2020,2020-10-01 08:01:06,Vontobel_SP_FR,Est-ce que #Moderna va remporter la course au #vaccin ? #MRNA #biotech #coronavirus #pandémie #bourse #produitsdebourse #pub #risquedeperteducapital,Est-ce que #Moderna va remporter la course au #vaccin ? https://t.co/zbHD9kBNf1 #MRNA #biotech #coronavirus #pandémie #bourse #produitsdebourse #pub #risquedeperteducapital,original,,moderna vaccin mrna biotech coronavirus pandémie bourse produitsdebourse pub risquedeperteducapital,,https://okt.to/bmQ34L,0.0,,,,fr,,FALSE,0.0,,,,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>",812237922128760832,Fri Dec 23 10:06:26 +0000 2016,FALSE,"VONTOBEL Produits de Bourse Turbos, Leverage, Short...",0,109,274,3,0 800 911 322,Vontobel Structured Products France,130,,https://bourse.vontobel.com,FALSE,8,2020-10-01,,22.0,172.0,0,10.0,1.0,,,0.0,1.0,,,Moderna,,,,,,,,,,,,,,,,,,,,,
84,1311580639993397248,https://twitter.com/HerveHva13/status/1311580639993397248,Thu Oct 01 08:16:07 +0000 2020,2020-10-01 08:16:07,HerveHva13,"NE RATEZ SURTOUT PAS CET ARTICLE, ON EST DES CONS *** L’ancien directeur scientifique de Pfizer déclare que la « deuxième vague » a été truquée lors de tests COVID faussement positifs","NE RATEZ SURTOUT PAS CET ARTICLE, ON EST DES CONS *** L’ancien directeur scientifique de Pfizer déclare que la « deuxième vague » a été truquée lors de tests COVID faussement positifs https://t.co/jZWjz7O8KF",original,,,,http://www.wikistrike.com/2020/09/l-ancien-directeur-scientifique-de-pfizer-declare-que-la-deuxieme-vague-a-ete-truquee-lors-de-tests-covid-faussement-positifs.html?utm_source=_ob_email&utm_medium=_ob_notification&utm_campaign=_ob_pushmail,0.0,,,,fr,,FALSE,0.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",348931364,Fri Aug 05 07:20:34 +0000 2011,TRUE,,404,163,333,2,,PATRICK HERVE,11832,,,FALSE,8,2020-10-01,,34.0,207.0,0,0.0,1.0,,,0.0,1.0,,,,,,,,Pfizer,,,,,,,,,,,,,,,,
85,1311582700164308992,https://twitter.com/vador_d/status/1311582700164308992,Thu Oct 01 08:24:18 +0000 2020,2020-10-01 08:24:18,vador_d,@GG_RMC etre vacciner contre le covid sans rémuneration pour se faire injecter un produit dont on ne connait pas la dangerosité non merci quand astra zeneca stoppe ses recherches après qu un cobaye a chopé une maladie inconnue bravo,@GG_RMC etre vacciner contre le covid sans rémuneration pour se faire injecter un produit dont on ne connait pas la dangerosité non merci quand astra zeneca stoppe ses recherches après qu un cobaye a chopé une maladie inconnue bravo,original,,,,,0.0,GG_RMC,,114512948.0,fr,,,0.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1310625999370027008,Mon Sep 28 17:02:53 +0000 2020,FALSE,"lfi larem ps eelv lr le coté obscur dans ton Q bien profond , anti macron , souverainiste , aime charles martel , jeanne d arc et le cochon",23,2,39,0,,d vador,1257,,,FALSE,8,2020-10-01,GG_RMC,39.0,232.0,1,0.0,0.0,,,0.0,1.0,,,astra zeneca,,,,,,,,,,,,,,,,,,,,,
86,1311583740192346112,https://twitter.com/NikiTheot/status/1311583740192346112,Thu Oct 01 08:28:26 +0000 2020,2020-10-01 08:28:26,NikiTheot,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,787.0,,,,fr,,,956.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1284639180123824128,Sun Jul 19 00:00:42 +0000 2020,FALSE,,837,17,130,0,,Niki Theot,395,,,FALSE,8,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
87,1311583960418463744,https://twitter.com/G_Bersweiler/status/1311583960418463744,Thu Oct 01 08:29:18 +0000 2020,2020-10-01 08:29:18,G_Bersweiler,"#COVID19 : une étude montre que le vaccin de Moderna est immunogène et bien toléré chez les personnes âgées, alors que la phase II se poursuit.","#COVID19 : une étude montre que le vaccin de Moderna est immunogène et bien toléré chez les personnes âgées, alors que la phase III se poursuit. https://t.co/5REL0DCb5W",retweet,,covid19,,,11.0,,,,fr,,,8.0,1311538836619620357,leQdM,221059325,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",800841975008292864,Mon Nov 21 23:23:00 +0000 2016,FALSE,"Elu au CA CROUS Lyon; Président de BREI LySE, Administrateur à @BNEIassos;",185,80,604,8,"Ecully, France",Gregory Bersweiler,298,,https://www.linkedin.com/in/gregory-bersweiler-b7648612b,FALSE,8,2020-10-01,,29.0,168.0,0,1.0,1.0,,,0.0,1.0,Moderna,,,,,,,,,,phase II,,,,,,,personnes âgées,,,,,,
88,1311583968874188800,https://twitter.com/Axelrod975/status/1311583968874188800,Thu Oct 01 08:29:20 +0000 2020,2020-10-01 08:29:20,Axelrod975,"D’après le Financial Times, qui s’est entretenu avec le CEO de la société de biotechnologie Moderna, le vaccin contre le covid sur lequel travaille la société ne sera pas prêt pour l'élection présidentielle américaine.","D’après le Financial Times, qui s’est entretenu avec le CEO de la société de biotechnologie Moderna, le  vaccin contre le covid sur lequel travaille la société ne sera pas prêt pour l'élection présidentielle américaine.",original,,,,,2.0,,,,fr,,,2.0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1310254052861775874,Sun Sep 27 16:25:45 +0000 2020,FALSE,Money is my Love | My own hedge fund or nothing | Successor of Bobby Axelrod,175,904,180,6,,Bobby,3717,,,FALSE,8,2020-10-01,,37.0,219.0,0,0.0,0.0,,,0.0,1.0,,,Moderna,,,,,Financial Times,,,,,,,,,,,,,,,,
